Course,Daytime/evening attendance,Previous qualification,Mjob,Fjob,Educational special needs,Debtor,Tuition fees up to date,sex,Scholarship holder,age,G1,G2,Target,famsize,Pstatus,guardian,studytime,failures,schoolsup,famsup,paid,activities,higher,internet,famrel,health,absences,G3
12.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,20.0,11.616666666666667,13.0,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
10.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,1.0,20.0,10.0,10.75,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,2.6,4.4,8.0,11.0
9.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,10.333333333333334,10.666666666666666,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.2,4.2,8.8,10.8
6.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,18.0,13.142857142857142,11.4,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,4.0,4.2,12.2
9.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,18.0,12.6,14.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
11.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,11.0,11.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.0,10.6,10.6
9.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,10.8,11.25,0.0,1.0,1.0,0.0,2.2,0.6,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.8,10.4,11.0
2.0,1.0,1.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
14.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,19.0,12.8,14.2,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
6.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,14.166666666666666,12.2,0.0,1.0,1.0,0.0,2.2,0.6,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.4,8.4,12.6
13.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,19.0,12.1,0.0,1.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
6.0,1.0,14.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,20.0,14.166666666666666,13.77777777777778,0.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,7.6,13.8
16.0,1.0,1.0,10.0,4.0,0.0,0.0,1.0,0.0,1.0,18.0,12.8,13.4,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,1.8,13.2
10.0,1.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,13.0,13.666666666666666,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
12.0,1.0,1.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,19.0,13.467142857142855,15.011111111111113,0.0,1.0,1.0,0.0,2.4,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.4,4.0,0.4,15.4
12.0,1.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,1.0,18.0,13.2375,13.742857142857144,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
5.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,12.333333333333334,13.0,0.0,1.0,1.0,0.0,1.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.0,3.4,13.8
9.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,19.0,12.4,14.6,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
12.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,19.0,14.0,0.0,1.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
10.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,20.0,11.666666666666666,11.714285714285714,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,7.2,11.8
14.0,1.0,1.0,4.0,10.0,0.0,1.0,0.0,0.0,1.0,19.0,12.0,12.5,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,1.8,3.0,12.8
14.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,20.0,12.2,11.5,0.0,1.0,1.0,0.0,2.8,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,13.4,11.4
15.0,1.0,1.0,20.0,39.0,0.0,1.0,1.0,0.0,1.0,18.0,14.833333333333334,14.833333333333334,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,2.4,15.2
12.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,20.0,13.188,12.892857142857142,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.6,7.6,12.8
12.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,18.0,17.125,17.5875,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,8.6,17.8
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,19.0,12.666666666666666,12.666666666666666,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,2.2,13.0
15.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,19.0,12.666666666666666,12.0,0.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,3.2,12.0
9.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
10.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,1.0,19.0,11.333333333333334,11.5,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,8.8,12.0
12.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,1.0,19.0,13.605,12.33125,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.0,9.0,12.6
16.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,19.0,12.0,10.8,0.0,1.0,1.0,0.0,2.4,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,15.6,11.2
11.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
11.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,20.0,11.2,11.666666666666666,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,8.8,11.6
9.0,1.0,1.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,18.0,13.375,14.166666666666666,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,20.0,13.863333333333337,14.178571428571429,0.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,7.6,13.8
2.0,1.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
6.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,12.4,13.4,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,3.0,13.4
16.0,1.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,18.0,12.333333333333334,10.833333333333334,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.6,8.2,11.4
16.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,13.333333333333334,11.8,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,4.0,4.2,12.2
16.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,12.666666666666666,10.0,1.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.8,18.2,10.6
16.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,19.0,12.0,11.5,1.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,7.8,11.4
9.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,18.0,10.6,11.8,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.4,2.0,12.0
10.0,1.0,1.0,8.0,10.0,0.0,0.0,1.0,0.0,1.0,18.0,12.25,11.857142857142858,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,1.0,13.2
10.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,20.0,11.0,11.833333333333334,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,8.8,11.6
3.0,0.0,1.0,7.0,9.0,0.0,0.0,1.0,0.0,1.0,24.0,11.0,12.6,0.0,1.0,1.0,0.0,2.4,0.8,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.0,8.2,12.6
14.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,13.166666666666666,13.0,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,4.2,13.2
12.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,1.0,18.0,12.855555555555554,12.761111111111113,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.4,2.0,13.0
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,14.91875,15.355,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.0,2.4,15.6
16.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,21.0,11.5,11.0,1.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,2.8,8.4,10.8
14.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,19.0,14.2,14.2,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.2,7.4,14.4
15.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,19.0,12.5,13.0,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.4,1.8,13.4
4.0,1.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.8,2.2,6.2,4.0
10.0,1.0,1.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,19.0,11.666666666666666,11.0,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.8,10.2,11.2
12.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,29.0,14.257142857142856,14.257142857142856,0.0,1.0,1.0,0.0,2.4,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.8,6.4,14.0
10.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,21.0,12.0,11.333333333333334,1.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.6,13.4,11.4
6.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,28.0,11.25,10.5,0.0,1.0,1.0,0.0,1.8,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,8.8,8.8
13.0,1.0,1.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,20.0,12.457142857142856,13.5625,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.4,4.4,13.0
12.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,19.0,11.683333333333332,11.683333333333332,0.0,1.0,1.0,0.0,2.4,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,7.2,11.8
3.0,0.0,1.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,26.0,11.666666666666666,12.0,0.0,1.0,1.0,0.0,2.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.0,11.2
11.0,1.0,1.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,20.0,11.75,13.166666666666666,1.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
14.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,18.0,11.666666666666666,13.5,0.0,1.0,1.0,0.0,1.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,3.4,13.8
16.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,27.0,13.2,12.0,0.0,1.0,1.0,0.0,2.2,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.8,6.6,12.8
12.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,20.0,11.95,11.95,1.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,7.2,11.8
16.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,18.0,12.4,10.4,1.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,8.4,11.4
12.0,1.0,3.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,33.0,14.35,14.583333333333334,1.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.2,2.4,15.0
16.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,35.0,12.61904761904762,12.789473684210526,0.0,1.0,1.0,0.0,1.6,2.4,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.6,7.2,9.8
17.0,0.0,14.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,26.0,12.666666666666666,13.166666666666666,0.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.6,4.0,13.8
15.0,1.0,12.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,27.0,12.0,0.0,1.0,1.0,1.0,0.0,1.8,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.4,0.6,1.4
5.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,12.166666666666666,0.0,1.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
11.0,1.0,1.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
9.0,1.0,1.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,20.0,10.0,10.571428571428571,1.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.2,5.0,6.4,10.8
10.0,1.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,21.0,11.5,10.0,0.0,1.0,1.0,0.0,1.8,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,9.4,10.2
12.0,1.0,1.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,18.0,13.05,13.05,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,4.4,13.4
6.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,24.0,11.0,0.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
5.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,20.0,11.5,12.0,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,8.0,12.0
11.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,21.0,12.0,12.5,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
3.0,0.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,10.0,10.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.8,8.6,9.6
9.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
16.0,1.0,1.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
12.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,18.0,12.242857142857144,12.242857142857144,0.0,1.0,1.0,0.0,2.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.8,2.6,13.6
17.0,0.0,15.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
12.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,18.0,12.93375,12.93375,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.0,2.2,13.4
7.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,2.6
16.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,18.0,12.571428571428571,14.428571428571429,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
12.0,1.0,1.0,28.0,19.0,0.0,0.0,1.0,0.0,0.0,35.0,11.816666666666668,11.333333333333334,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
6.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,13.75,14.333333333333334,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,3.8,15.2
10.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,11.166666666666666,11.333333333333334,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,8.8,11.6
12.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,18.0,12.324285714285711,12.324285714285711,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,4.6,13.2
10.0,1.0,14.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,21.0,12.166666666666666,11.714285714285714,0.0,1.0,1.0,0.0,2.8,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,13.4,11.4
10.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,18.0,11.142857142857142,11.25,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.2,0.8,11.4
10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,11.0,10.75,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.2,1.6,11.4
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,12.914285714285713,12.914285714285713,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,3.0,13.2
15.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,18.0,13.833333333333334,14.166666666666666,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.2,3.4,14.4
6.0,1.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,13.857142857142858,13.4,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.6,3.2,13.6
11.0,1.0,12.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,36.0,13.714285714285714,12.8,1.0,1.0,1.0,0.0,2.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.6,4.0,5.6,11.8
12.0,1.0,1.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,18.0,12.642857142857142,12.642857142857142,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,2.8,13.4
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,18.0,12.916666666666666,12.916666666666666,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,2.8,13.4
8.0,1.0,1.0,10.0,3.0,0.0,0.0,1.0,0.0,1.0,20.0,15.625,15.857142857142858,0.0,1.0,1.0,0.0,2.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.6,2.6,15.8
17.0,0.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
15.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,11.714285714285714,12.0,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.6,2.8,6.4,12.0
13.0,1.0,15.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,25.0,12.125,13.3125,0.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.6,4.0,13.8
9.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,19.0,11.6,11.6,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,7.6,11.8
3.0,0.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,24.0,10.0,0.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
3.0,0.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,27.0,10.0,0.0,1.0,1.0,1.0,0.0,1.8,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,0.0,0.0
6.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,13.5,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,5.4,7.8
9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,18.0,13.0,12.333333333333334,0.0,1.0,1.0,0.0,2.4,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,3.6,12.8
16.0,1.0,1.0,6.0,8.0,1.0,0.0,1.0,0.0,1.0,19.0,13.333333333333334,14.5,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
11.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,11.25,12.5,1.0,1.0,1.0,0.0,1.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.4,5.6,12.8
12.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,19.0,13.85,12.19285714285714,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.0,9.0,12.6
12.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,19.0,13.741666666666667,14.9125,0.0,1.0,1.0,0.0,2.4,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.4,4.0,0.4,15.4
17.0,0.0,17.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,33.0,15.333333333333334,15.8,0.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.2,2.4,15.0
9.0,1.0,3.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,45.0,11.0,13.8,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,20.0,12.0,12.857142857142858,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
14.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
12.0,1.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,1.0,19.0,11.571428571428571,11.571428571428571,0.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,9.6,11.8
11.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,18.0,12.857142857142858,12.666666666666666,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.4,2.0,13.0
