Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,Journalism and Communication,1,1,153.0,1,1,1,141,175,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.83,0,0,6,6,6,14.83,0,8.9,1.4,3.51,Graduate
1,1,2,Nursing,1,1,117.0,1,19,1,4,7,112.1,0,0,0,1,0,1,20,0,0,7,9,5,13.19,0,0,8,9,7,12.89,0,11.1,0.6,2.02,Enrolled
1,18,1,Nursing,1,1,178.0,1,19,1,4,8,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.12,0,0,8,8,8,17.59,0,13.9,-0.3,0.79,Graduate
1,1,5,Nursing,1,1,129.0,1,37,37,9,9,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.67,0,0,7,7,6,12.67,0,7.6,2.6,0.32,Graduate
1,1,6,Journalism and Communication,1,1,116.0,1,19,1,4,4,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.67,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduate
1,51,1,Management,1,1,99.0,1,3,1,3,3,99.7,1,0,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,Enrolled
1,1,3,Social Service,1,1,135.0,1,1,12,9,10,121.0,1,0,0,1,0,1,19,0,0,6,7,6,11.33,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate
1,1,3,Nursing,1,1,141.0,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.6,0,0,8,11,8,12.33,0,15.5,2.8,-4.06,Graduate
1,17,5,Basic Education,1,1,132.0,1,37,38,5,6,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate
1,1,4,Tourism,1,1,132.0,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout
1,17,1,Tourism,1,1,113.0,1,1,37,9,10,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.67,0,7.6,2.6,0.32,Dropout
1,1,1,Management,1,1,134.0,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.38,0,0,5,9,5,14.17,0,13.9,-0.3,0.79,Graduate
1,1,1,Nursing,1,1,136.0,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.86,0,0,8,9,7,14.18,0,11.1,0.6,2.02,Graduate
1,1,1,Animation and Multimedia Design,1,1,136.0,1,3,37,2,8,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled
1,1,1,Veterinary Nursing,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate
1,17,1,Basic Education,1,1,138.0,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.33,0,0,6,10,5,10.83,0,9.4,-0.8,-3.12,Enrolled
1,1,1,Basic Education,1,1,137.0,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.33,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate
1,43,1,Basic Education,1,1,115.0,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.67,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Dropout
1,1,1,Basic Education,1,1,129.0,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
1,1,1,Management,1,1,131.0,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate
1,17,2,Social Service,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.86,0,12.7,3.7,-1.7,Graduate
1,1,3,Social Service,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.83,0,9.4,-0.8,-3.12,Graduate
1,39,1,Social Service (evening attendance),0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate
1,1,1,Management (evening attendance),1,1,128.0,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.17,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Dropout
1,1,1,Nursing,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.86,0,0,8,12,7,12.76,0,15.5,2.8,-4.06,Graduate
1,1,2,Nursing,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.92,0,0,8,8,8,15.36,0,15.5,2.8,-4.06,Graduate
1,17,5,Basic Education,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Dropout
1,17,2,Management (evening attendance),1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate
1,17,1,Journalism and Communication,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduate
3,39,1,Agronomy,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Enrolled
1,17,3,Social Service,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.67,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduate
1,39,1,Nursing,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.26,0,1,8,8,7,14.26,0,12.7,3.7,-1.7,Graduate
1,43,1,Social Service,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.33,0,16.2,0.3,-0.92,Dropout
1,39,1,Veterinary Nursing,1,1,130.0,1,37,19,9,7,130.0,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled
1,17,2,Oral Hygiene,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,0,7,8,7,12.46,0,0,8,8,8,13.56,0,15.5,2.8,-4.06,Graduate
1,17,1,Nursing,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.68,0,0,7,7,6,11.68,0,7.6,2.6,0.32,Graduate
1,42,1,Social Service (evening attendance),0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,0,6,10,3,11.67,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduate
1,17,2,Tourism,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.17,0,11.1,0.6,2.02,Dropout
1,1,1,Management (evening attendance),1,1,131.0,1,37,37,9,9,123.0,1,0,0,1,0,1,18,0,0,5,6,3,11.67,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled
1,39,1,Basic Education,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduate
1,1,2,Nursing,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout
1,1,5,Basic Education,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout
1,7,1,Nursing,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58,0,16.2,0.3,-0.92,Dropout
1,43,1,Basic Education,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.62,0,13,19,19,19,12.79,0,12.4,0.5,1.79,Graduate
1,44,1,Equiniculture,0,39,140.0,1,37,19,9,8,140.0,0,0,0,1,0,1,26,0,2,6,7,6,12.67,0,2,6,7,6,13.17,1,9.4,-0.8,-3.12,Enrolled
1,39,1,Journalism and Communication,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
1,18,3,Communication Design,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.17,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout
1,17,2,Tourism,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
1,18,2,Management,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.57,0,10.8,1.4,1.74,Dropout
1,43,1,Social Service,1,1,143.0,1,1,37,5,9,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,Enrolled
1,17,3,Nursing,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate
1,39,1,Veterinary Nursing,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout
1,17,4,Communication Design,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduate
1,1,1,Tourism,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
1,1,1,Social Service (evening attendance),0,1,120.0,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,Enrolled
1,39,1,Management,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
1,51,1,Basic Education,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout
1,1,4,Nursing,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.24,0,0,8,8,7,12.24,0,12.7,3.7,-1.7,Graduate
1,39,1,Equiniculture,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,18,6,Nursing,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93,0,0,8,8,8,12.93,0,9.4,-0.8,-3.12,Graduate
1,7,1,Informatics Engineering,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout
1,1,1,Basic Education,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.57,0,0,7,8,7,14.43,0,11.1,0.6,2.02,Graduate
1,39,1,Nursing,1,1,120.0,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,0,3,4,3,11.82,0,0,3,3,3,11.33,0,11.1,0.6,2.02,Enrolled
1,1,1,Veterinary Nursing,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.33,2,10.8,1.4,1.74,Graduate
1,1,4,Social Service,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,0,6,8,6,11.17,0,0,6,6,6,11.33,0,7.6,2.6,0.32,Graduate
1,1,4,Nursing,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,0,8,8,7,12.32,0,0,8,8,7,12.32,0,10.8,1.4,1.74,Graduate
1,44,1,Social Service,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,3,6,6,6,12.17,0,2,6,7,6,11.71,0,13.9,-0.3,0.79,Graduate
1,17,2,Social Service,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,0,6,11,5,11.14,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduate
1,1,1,Social Service,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate
1,1,2,Nursing,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,12.7,3.7,-1.7,Graduate
1,1,4,Journalism and Communication,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,0,6,6,6,13.83,0,0,6,6,6,14.17,0,16.2,0.3,-0.92,Graduate
1,1,1,Veterinary Nursing,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,0,6,8,6,13.86,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduate
1,39,1,Tourism,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,0,6,7,6,13.71,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Dropout
1,1,2,Nursing,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,0,8,8,7,12.64,0,0,8,8,7,12.64,0,12.7,3.7,-1.7,Graduate
1,1,1,Nursing,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,0,7,7,6,12.92,0,0,7,7,6,12.92,0,7.6,2.6,0.32,Graduate
1,43,1,Journalism and Communication,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20,0,0,6,8,6,15.62,0,0,6,8,6,15.86,0,13.9,-0.3,0.79,Graduate
1,39,1,Equiniculture,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Dropout
1,43,1,Journalism and Communication,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,0,6,8,6,11.71,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduate
1,39,1,Oral Hygiene,1,40,130.0,1,1,1,4,5,145.0,0,0,0,1,0,0,25,0,0,7,10,6,12.12,0,0,8,9,8,13.31,0,15.5,2.8,-4.06,Enrolled
1,18,1,Management,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduate
1,39,1,Social Service (evening attendance),0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Dropout
1,39,1,Social Service (evening attendance),0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,Dropout
1,17,1,Veterinary Nursing,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Dropout
1,1,1,Management,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,0,5,7,4,13.0,0,0,5,8,3,12.33,0,9.4,-0.8,-3.12,Graduate
2,1,4,Basic Education,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,0,6,6,6,13.33,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate
1,1,3,Tourism,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Dropout
1,51,1,Nursing,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.19,0,11.1,0.6,2.02,Graduate
1,18,1,Nursing,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,0,7,8,6,13.74,0,0,8,9,7,14.91,0,16.2,0.3,-0.92,Graduate
2,7,1,Equiniculture,0,43,140.0,1,40,5,3,3,140.0,0,0,0,1,0,0,33,0,2,6,7,6,15.33,0,0,5,5,5,15.8,0,11.1,0.6,2.02,Graduate
2,7,1,Management,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,0,5,6,5,11.0,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Graduate
1,1,1,Social Service,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.86,0,11.1,0.6,2.02,Graduate
1,39,2,Management (evening attendance),1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
1,43,1,Nursing,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,0,8,15,7,11.57,0,0,8,15,7,11.57,0,12.7,3.7,-1.7,Graduate
1,1,2,Tourism,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,0,6,10,6,12.86,0,0,6,6,3,12.67,0,12.7,3.7,-1.7,Graduate
1,39,1,Tourism,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,2,Management (evening attendance),1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,Graduate
1,1,1,Tourism,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,0,6,9,5,11.0,0,0,6,8,5,12.0,0,15.5,2.8,-4.06,Graduate
1,1,1,Management,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21,0,0,5,12,3,12.0,0,0,5,12,1,15.0,3,16.2,0.3,-0.92,Dropout
1,1,1,Social Service,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,0,6,6,5,12.6,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate
1,1,1,Basic Education,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,0,6,8,5,13.4,0,0,6,7,6,13.17,0,9.4,-0.8,-3.12,Graduate
1,17,2,Social Service,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,0,6,9,6,11.33,0,0,6,9,6,11.57,0,15.5,2.8,-4.06,Graduate
1,1,1,Journalism and Communication,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,0,5,14,4,13.5,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,Dropout
1,39,1,Veterinary Nursing,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,2,6,11,3,11.75,0,1,6,14,3,10.33,0,16.2,0.3,-0.92,Dropout
1,1,3,Nursing,1,1,125.0,1,3,1,4,4,119.4,1,0,0,1,0,0,19,0,0,7,10,6,12.47,0,0,7,8,7,11.46,0,12.4,0.5,1.79,Enrolled
1,16,1,Animation and Multimedia Design,1,1,145.0,1,3,3,3,3,155.0,1,0,0,1,0,0,24,0,11,17,19,11,12.91,0,9,13,15,9,13.56,0,12.4,0.5,1.79,Enrolled
1,1,2,Management,1,1,118.0,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,Graduate
1,39,1,Management,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout
1,1,1,Management,1,1,127.0,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,5,10,13,9,12.9,0,4,10,12,10,12.36,0,8.9,1.4,3.51,Graduate
1,7,1,Nursing,1,3,130.0,1,19,38,5,3,130.0,0,0,0,1,0,0,23,0,0,8,8,8,13.22,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,Graduate
1,17,3,Nursing,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19,0,0,8,8,7,13.15,0,0,8,8,7,13.15,0,10.8,1.4,1.74,Graduate
1,44,1,Agronomy,1,39,130.0,1,37,37,9,10,130.0,0,0,1,0,0,0,29,0,0,6,13,3,12.75,0,0,6,8,3,11.33,0,13.9,-0.3,0.79,Dropout
1,1,3,Tourism,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,0,6,8,6,11.33,0,0,6,8,4,12.25,0,11.1,0.6,2.02,Graduate
1,1,1,Management (evening attendance),1,1,136.0,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,0,6,10,6,13.25,0,0,6,13,5,14.14,0,11.1,0.6,2.02,Graduate
1,1,3,Communication Design,1,1,125.0,1,19,38,9,9,125.4,1,0,0,1,0,0,19,0,0,6,7,5,12.4,0,0,6,6,5,12.4,0,9.4,-0.8,-3.12,Enrolled
1,1,3,Journalism and Communication,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,6,6,15.0,0,0,6,6,6,12.83,0,8.9,1.4,3.51,Dropout
1,1,1,Veterinary Nursing,1,1,122.0,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,0,5,6,5,14.4,0,0,5,6,5,13.0,0,7.6,2.6,0.32,Graduate
1,1,1,Journalism and Communication,1,1,127.0,1,37,37,9,8,123.2,1,0,0,1,0,0,18,0,0,6,12,1,11.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Enrolled
1,17,1,Management,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,0,5,8,5,12.4,0,0,5,6,5,10.8,0,8.9,1.4,3.51,Graduate
2,39,1,Oral Hygiene,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,0,7,13,1,16.0,0,0,7,12,0,0.0,0,8.9,1.4,3.51,Dropout
1,17,1,Equiniculture,0,40,127.0,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,0,5,10,5,13.57,0,0,5,14,5,12.33,3,16.2,0.3,-0.92,Graduate
1,17,3,Communication Design,1,1,116.0,1,37,37,9,9,110.8,0,0,0,1,0,0,18,0,0,6,6,6,11.83,0,0,6,6,6,12.5,0,7.6,2.6,0.32,Enrolled
1,1,1,Social Service,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,0,6,8,5,11.67,0,0,6,9,5,12.67,0,12.4,0.5,1.79,Graduate
1,43,1,Social Service,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,6,10,16,6,11.83,0,2,7,8,2,13.0,0,16.2,0.3,-0.92,Dropout
1,1,1,Tourism,1,1,131.0,1,37,38,9,7,137.0,0,0,0,1,0,1,20,0,0,6,8,6,11.17,0,0,6,10,5,10.6,0,15.5,2.8,-4.06,Graduate
1,39,1,Social Service (evening attendance),0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
1,43,1,Informatics Engineering,1,1,130.0,1,37,38,9,9,120.0,0,0,1,0,0,0,30,0,8,12,17,8,11.75,0,6,12,19,6,12.17,2,7.6,2.6,0.32,Dropout
1,1,1,Social Service,1,1,135.0,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,0,6,7,6,14.0,0,0,6,7,6,14.0,0,10.8,1.4,1.74,Graduate
1,1,1,Social Service,1,1,130.0,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,0,6,6,6,12.83,0,0,6,6,6,12.0,0,12.4,0.5,1.79,Graduate
1,1,2,Journalism and Communication,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,0,6,11,4,12.25,0,0,6,10,3,11.67,0,9.4,-0.8,-3.12,Graduate
1,17,4,Nursing,1,1,146.0,1,4,1,2,3,140.0,1,0,0,1,0,0,18,0,0,8,8,7,14.83,0,0,8,8,7,14.83,0,12.7,3.7,-1.7,Graduate
1,1,2,Journalism and Communication,1,1,154.0,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,0,6,7,5,11.4,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,Graduate
1,1,1,Communication Design,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,8,6,12.5,0,10.8,1.4,1.74,Graduate
1,1,5,Nursing,1,1,151.0,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,0,8,8,7,13.67,0,0,8,8,7,13.67,0,12.7,3.7,-1.7,Graduate
1,44,1,Agronomy,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21,0,0,6,9,6,12.67,0,0,6,8,5,12.8,0,13.9,-0.3,0.79,Graduate
1,1,2,Management,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,0,5,10,2,10.0,0,0,5,12,1,13.0,0,7.6,2.6,0.32,Dropout
1,17,1,Management,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,0,5,10,5,13.5,0,0,5,8,5,12.33,0,13.9,-0.3,0.79,Graduate
1,1,1,Nursing,1,1,143.0,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,2,7,8,7,12.67,0,1,8,8,8,13.55,0,11.1,0.6,2.02,Graduate
1,1,1,Social Service,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,0,6,8,6,14.5,0,0,6,7,6,15.43,0,16.2,0.3,-0.92,Graduate
1,17,3,Nursing,1,1,145.0,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,0,7,7,7,13.69,0,0,8,8,8,15.39,0,13.9,-0.3,0.79,Graduate
1,42,1,Basic Education,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,10,3,10.67,0,12.7,3.7,-1.7,Dropout
2,7,1,Journalism and Communication,1,3,140.0,1,5,4,2,0,140.0,0,0,1,0,0,0,29,0,7,9,16,7,11.56,4,5,7,12,5,13.2,2,7.6,2.6,0.32,Dropout
1,1,1,Nursing,1,1,143.0,1,19,19,5,6,142.3,0,0,0,1,0,1,18,0,0,7,7,7,13.8,0,0,8,8,8,13.78,0,12.4,0.5,1.79,Enrolled
